,Rajonas,Gatve,Kaina,Kvadrato kaina,Kambariai,Plotas,Aukstas,Is viso aukstu
1873,Verkiai,Verkių g.,333200,3400,3,98,2,3
1874,Žvėrynas,Sausio 13-osios g.,439000,1412,6,311,1,2
1875,Senamiestis,Gedimino pr.,430000,3805,3,113,4,4
1876,Naujamiestis,Gedimino pr.,430000,3805,3,113,4,4
1877,Antakalnis,P. Vileišio g.,287383,2801,4,102.61,4,4
1878,Antakalnis,P. Vileišio g.,287383,2811,4,102.24,4,4
1879,Antakalnis,P. Vileišio g.,205000,2852,3,71.89,2,4
1880,Naujamiestis,Skroblų g.,49900,1721,1,29,1,5
1881,Markučiai,Subačiaus g.,62000,1615,2,38.39,10,12
1882,Žvėrynas,A. Mickevičiaus g.,72000,2057,1,35,0,2
1883,Pilaitė,Bitėnų g.,112000,1769,3,63.3,5,5
1884,Vilkpėdė,Savanorių pr.,32900,1316,1,25,3,5
1885,Senamiestis,Pylimo g.,93000,2214,2,42,1,3
1886,Šiaurės miestelis,S. Žukausko g.,148000,1897,3,78,5,8
1887,Žirmūnai,Trinapolio g.,112000,1888,2,59.33,7,11
1888,Baltupiai,Trinapolio g.,112000,1888,2,59.33,7,11
1889,Fabijoniškės,Fabijoniškių g.,85000,1269,3,67,5,5
1890,Žvėrynas,Lapių g.,253140,3000,4,84.38,2,4
1891,Šiaurės miestelis,Riterių g.,149000,1935,3,77,1,3
1892,Pašilaičiai,Dociškių g.,145000,1813,3,80,4,6
1893,Pilaitė,Vydūno g.,68000,1114,3,61.04,7,9
1894,Pilaitė,Vydūno g.,68000,1114,3,61.04,7,9
1895,Justiniškės,Justiniškių g.,89900,1228,3,73.2,7,16
1896,Naujamiestis,Birželio 23-iosios g.,99000,2569,1,38.53,7,9
1897,Naujamiestis,Statybininkų g.,83800,2529,1,33.14,5,5
1898,Senamiestis,Naugarduko g.,26500,1472,1,18,4,5
1899,Naujoji Vilnia,Pramonės g.,30000,1500,1,20,4,4
1900,Naujamiestis,S. Konarskio g.,85000,2237,1,38,6,9
1901,Naujamiestis,S. Konarskio g.,85000,2237,1,38,6,9
1902,Markučiai,Subačiaus g.,26900,1494,1,18,12,12
1903,Senamiestis,Bazilijonų g.,97214,2600,2,37.39,2,4
1904,Pašilaičiai,Leičių g.,79011,1153,3,68.5,5,9
1905,Pašilaičiai,Leičių g.,79000,1162,3,68,5,9
1906,Žemieji Paneriai,Vaduvos g.,42500,1079,1,39.39,6,6
1907,Antakalnis,Saulenių g.,69900,848,3,82.47,2,3
1908,Naujoji Vilnia,Saulenių g.,69900,848,3,82.47,2,3
1909,Užupis,Užupio g.,163000,2647,2,61.59,3,3
1910,Viršuliškės,Viršuliškių g.,59000,2034,1,29,6,7
1911,Avižieniai,Saulės g.,115000,852,3,135,1,1
1912,Avižieniai,Saulės g.,107000,669,4,160,1,1
1913,Užupis,Užupio g.,259000,4887,2,53,1,3
1914,Baltupiai,Didlaukio g.,92999,1187,4,78.33,2,5
1915,Senamiestis,Aguonų g.,313000,4397,3,71.19,6,6
1916,Senamiestis,Aguonų g.,199500,2844,3,70.15,3,6
1917,Senamiestis,Aguonų g.,199500,2844,2,70.15,3,6
1918,Antakalnis,Šilo g.,109000,1879,2,58,1,5
1919,Senamiestis,Klaipėdos g.,295000,3315,3,89,3,3
1920,Senamiestis,Pylimo g.,295000,3352,3,88,3,3
1921,Senamiestis,Klaipėdos g.,295000,3352,3,88,3,3
1922,Senamiestis,Klaipėdos g.,295000,3352,3,88,3,3
1923,Žvėrynas,Lapių g.,186111,3050,3,61.02,1,4
1924,Naujamiestis,Vytenio g.,78900,1929,2,40.91,6,8
1925,Justiniškės,Taikos g.,85000,1349,3,63.03,4,5
1926,Senamiestis,Aukštaičių g.,169348,2999,2,56.47,3,4
1927,Užupis,Aukštaičių g.,165019,2902,2,56.87,3,5
1928,Senamiestis,Aukštaičių g.,200038,2763,3,72.4,3,4
1929,Senamiestis,Aukštaičių g.,181377,3728,2,48.65,2,5
1930,Senamiestis,Aukštaičių g.,232740,2949,3,78.91,3,5
1931,Naujamiestis,Statybininkų g.,145000,2515,3,57.65,5,9
1932,Naujininkai,Pelesos g.,13500,501,1,26.96,1,1
1933,Naujininkai,Pelesos g.,15200,650,2,23.4,1,1
1934,Naujamiestis,Raugyklos g.,203000,2671,3,76,2,4
1935,Senamiestis,Raugyklos g.,203000,2671,3,76,2,4
1936,Naujoji Vilnia,Dūmų g.,44999,1154,2,39,1,1
1937,Fabijoniškės,Fabijoniškių g.,87500,1509,2,58,2,5
1938,Naujoji Vilnia,Pramonės g.,16250,855,1,19,5,5
1939,Pilaitė,Tolminkiemio g.,117500,1328,4,88.5,1,4
1940,Žvėrynas,Lapų g.,174145,2900,3,60.05,1,4
1941,Pilaitė,Tolminkiemio g.,48000,1524,1,31.5,1,4
1942,Senamiestis,L. Stuokos-Gucevičiaus g.,249000,2196,4,113.37,1,3
1943,Naujininkai,Dzūkų g.,19000,801,1,23.71,1,1
1944,Antakalnis,Antakalnio g.,90000,2790,1,32.26,1,1
1945,Naujininkai,A. Jaroševičiaus g.,27600,946,1,29.17,1,1
1946,Žirmūnai,Žirmūnų g.,63500,2193,1,28.96,5,5
1947,Žvėrynas,Lapių g.,125216,3200,2,39.13,3,4
1948,Balsiai,Ragės g.,65500,1785,2,36.7,2,3
1949,Pašilaičiai,Eitminų g.,112500,1506,3,74.72,9,9
1950,Žvėrynas,Lapių g.,117390,3000,2,39.13,2,4
1951,Pašilaičiai,Leičių g.,92000,1289,3,71.37,6,9
1952,Šiaurės miestelis,Žirmūnų g.,54800,1827,1,30,2,9
1953,Pilaitė,Nidos g.,114000,1894,3,60.2,8,9
1954,Naujamiestis,Panerių g.,51000,2103,1,24.25,8,8
1955,Žirmūnai,Tuskulėnų g.,98500,2107,2,46.76,1,5
1956,Viršuliškės,Viršuliškių g.,79000,1681,2,47,6,7
1957,Viršuliškės,Viršuliškių g.,57000,1425,2,40,4,7
1958,Naujamiestis,S. Konarskio g.,129900,1528,3,85,2,4
1959,Burbiškės,Eišiškių pl.,68000,2008,1,33.86,4,5
1960,Burbiškės,Eišiškių pl.,126000,1888,3,66.73,1,5
1961,Užupis,Polocko g.,85000,2500,2,34,2,3
1962,Tarandė,Tarandės g.,59500,1190,2,50,2,4
1963,Šeškinė,Ozo g.,57000,1541,1,37,1,9
1964,Tarandė,Tarandės g.,73000,1217,3,60,2,4
1965,Pašilaičiai,Leičių g.,60000,1320,2,45.45,5,9
1966,Pašilaičiai,Leičių g.,61000,1287,2,47.38,6,9
1967,Bajorai,Bajorų kel.,96900,1922,2,50.42,2,4
1968,Antakalnis,Žolyno g.,25000,1250,1,20,3,5
1969,Karoliniškės,Apolinaro Juozo Povilaičio g.,86000,1103,4,78,5,5
1970,Senamiestis,Didžioji g.,330000,4125,3,80,3,4
1971,Šnipiškės,Konstitucijos pr.,190000,2289,2,83,13,27
1972,Santariškės,Mykolo Marcinkevičiaus g.,105000,1458,3,72,5,6
1973,Naujamiestis,Birželio 23-iosios g.,72360,1350,2,53.6,3,3
1974,Naujamiestis,Birželio 23-iosios g.,64400,1400,2,46,3,3
1975,Naujamiestis,Birželio 23-iosios g.,57260,1428,2,40.09,3,3
1976,Naujamiestis,Gerosios Vilties g.,85000,1286,3,66.1,1,5
1977,Naujamiestis,Panerių g.,85000,1412,3,60.19,2,2
1978,Senamiestis,Suvalkų g.,39900,2102,1,18.98,1,3
1979,Naujamiestis,Panerių g.,75492,1500,2,50.33,1,2
1980,Senamiestis,Suvalkų g.,38900,2262,1,17.2,1,3
1981,Senamiestis,Suvalkų g.,85900,1820,2,47.2,1,3
1982,Šnipiškės,A. Juozapavičiaus g.,270000,2943,3,91.74,5,12
1983,Žirmūnai,S. Žukausko g.,91000,2395,2,38,6,6
1984,Pašilaičiai,Leičių g.,95000,1791,2,53.03,9,9
1985,Pašilaičiai,Leičių g.,95011,1792,2,53.02,9,9
1986,Pašilaičiai,Leičių g.,90000,1982,2,45.42,9,9
1987,Pašilaičiai,Leičių g.,85000,1792,2,47.43,9,9
1988,Pašilaičiai,Leičių g.,85000,1767,2,48.1,9,9
1989,Baltupiai,Kviečių g.,109000,1514,3,72,5,6
1990,Jeruzalė,Kviečių g.,109000,1514,3,72,5,6
1991,Pašilaičiai,Leičių g.,84999,1767,2,48.1,9,9
1992,Pašilaičiai,Perkūnkiemio g.,99000,1584,3,62.5,7,9
1993,Pašilaičiai,Perkūnkiemio g.,99000,1584,2,62.5,7,9
1994,Pilaitė,Gilužio g.,64300,1801,1,35.71,1,4
1995,Pašilaičiai,Pavilnionių g.,103000,1373,3,75,2,7
1996,Balsiai,Žilvino g.,120000,1519,4,79,2,2
1997,Buivydiškės,Sūduvių g.,139900,1752,3,79.86,1,2
1998,Justiniškės,Sūduvių g.,147900,1789,3,82.67,1,2
1999,Zujūnai,Sūduvių g.,139900,1752,3,79.86,1,2
2000,Justiniškės,Sūduvių g.,139900,1752,3,79.86,1,2
2001,Senamiestis,Sodų g.,520000,3086,5,168.48,3,3
2002,Santariškės,Bajorų kel.,105000,1780,2,59,2,4
2003,Bajorai,Bajorų kel.,105000,1780,2,59,2,4
2004,Valakampiai,Nemenčinės pl.,275000,2236,4,123,3,3
2005,Antakalnis,Nemenčinės pl.,275000,2236,4,123,3,3
2006,Naujamiestis,Smolensko g.,389000,5572,3,69.81,7,11
2007,Pašilaičiai,Pavilnionių g.,72900,1887,2,38.64,2,5
2008,Naujoji Vilnia,Parko g.,36000,1286,1,28,5,9
2009,Senamiestis,Ankštoji g.,520000,2476,5,210,3,5
2010,Senamiestis,Gedimino pr.,520000,2476,5,210,3,5
2011,Aukštieji Paneriai,Juodšilių g.,14900,828,1,18,3,5
2012,Bajorai,Jono Kairiūkščio g.,77800,1496,3,52.01,3,9
2013,Justiniškės,Justiniškių g.,74900,1594,2,46.99,5,5
2014,Žirmūnai,S. Žukausko g.,229900,2045,3,112.4,3,9
2015,Šiaurės miestelis,S. Žukausko g.,229900,2045,3,112.4,3,9
2016,Senamiestis,Totorių g.,207000,2665,3,77.66,1,2
2017,Didieji Gulbinai,Skalvos g.,107129,1100,4,97.39,2,2
2018,Bajorai,Skalvos g.,99000,990,4,100,2,2
2019,Bajorai,Skalvos g.,99000,990,4,100,2,2
2020,Didieji Gulbinai,Skalvos g.,107129,1100,4,97.39,2,2
2021,Viršuliškės,Jurgio Matulaičio a.,165000,1422,4,116,5,6
2022,Karoliniškės,Sausio 13-osios g.,115000,1597,2,72,2,7
2023,Antakalnis,P. Vileišio g.,154000,1917,2,80.34,4,4
2024,Vilkpėdė,Vaduvos g.,44800,1120,1,40,3,5
2025,Žemieji Paneriai,Vaduvos g.,44800,1262,1,35.5,2,5
2026,Antakalnis,P. Vileišio g.,144000,1946,2,74,4,4
2027,Naujamiestis,Naugarduko g.,109900,2254,2,48.75,5,5
2028,Naujininkai,Gudų g.,118000,1948,3,60.58,4,4
2029,Baltupiai,Šeškinės Sodų g.,199000,1579,5,126,1,2
2030,Antakalnis,Smėlio g.,106000,1738,3,61,1,3
2031,Antakalnis,Smėlio g.,106000,1763,3,60.11,1,3
2032,Senamiestis,Didžioji g.,310000,3483,3,89,3,4
2033,Lazdynai,Šaltūnų g.,108000,2400,2,45,1,3
2034,Naujamiestis,Šaltūnų g.,108000,2400,2,45,1,3
2035,Lazdynėliai,Šaltūnų g.,108000,2400,2,45,1,3
2036,Užupis,Olandų g.,122550,2619,2,46.8,2,5
2037,Šeškinė,Siesikų g.,65300,2229,1,29.29,7,9
2038,Užupis,Olandų g.,80000,2402,2,33.3,1,5
2039,Senamiestis,Pylimo g.,134000,2337,2,57.34,2,2
2040,Senamiestis,Pylimo g.,134000,2337,2,57.34,2,2
2041,Šeškinė,Siesikų g.,69700,2182,1,31.95,6,9
2042,Senamiestis,Šiaulių g.,83500,2783,1,30,2,2
2043,Senamiestis,Aguonų g.,312000,2601,5,119.95,3,6
2044,Naujoji Vilnia,Pramonės g.,25000,1250,1,20,3,4
2045,Naujoji Vilnia,Pramonės g.,24000,1200,1,20,3,4
2046,Naujoji Vilnia,Pramonės g.,24000,1174,1,20.45,3,4
2047,Naujininkai,Eišiškių pl.,97000,1516,3,64,2,5
2048,Naujamiestis,Aguonų g.,276000,2300,4,120,2,6
2049,Senamiestis,Aguonų g.,276000,2301,4,119.95,2,6
2050,Naujininkai,Burbiškių g.,87000,2108,2,41.27,1,3
2051,Burbiškės,Burbiškių g.,87000,2108,2,41.27,1,3
2052,Pilaitė,Pilkalnio g.,90605,1086,4,83.43,1,3
2053,Užupis,Maironio g.,53000,1606,2,33,1,2
2054,Pilaitė,Spaudos g.,77200,1749,2,44.14,2,16
2055,Jeruzalė,Kviečių g.,86410,1700,2,50.83,5,6
2056,Santariškės,Santariškių g.,275000,2350,5,117,1,2
2057,Lazdynėliai,Lazdynėlių g.,77000,1552,2,49.6,3,4
2058,Užupis,Užupio g.,255000,4250,2,60,2,3
2059,Fabijoniškės,Salomėjos Nėries g.,99000,1362,3,72.7,5,5
2060,Fabijoniškės,Fabijoniškių g.,72000,1074,3,67.07,5,5
2061,Baltupiai,Kazio Ulvydo g.,185000,2784,3,66.44,1,5
2062,Šiaurės miestelis,Kazio Ulvydo g.,185000,2784,3,66.44,1,5
2063,Šnipiškės,Kazio Ulvydo g.,185000,2784,3,66.44,1,5
2064,Verkiai,Kazio Ulvydo g.,185000,2784,3,66.44,1,5
2065,Antakalnis,Duburio g.,89100,1316,3,67.71,2,4
2066,Bajorai,Fizikų g.,156000,2100,3,74.29,5,5
2067,Antakalnis,Duburio g.,89200,1316,3,67.78,2,4
2068,Antakalnis,Duburio g.,111300,1316,4,84.57,1,4
2069,Senamiestis,J. Basanavičiaus g.,224000,2635,3,85,2,4
2070,Pašilaičiai,Tarandės g.,52000,1238,2,42,3,4
2071,Užupis,Olandų g.,160112,2620,3,61.1,2,5
2072,Senamiestis,V. Šopeno g.,133080,3000,1,44.36,2,4
2073,Lazdynai,Kazimiero Jelskio g.,179000,2387,3,75,1,3
2074,Lazdynai,Kazimiero Jelskio g.,179000,2387,3,75,1,3
2075,Naujamiestis,Kapsų g.,81500,2326,2,35.04,2,7
2076,Šnipiškės,Kalvarijų g.,250000,2252,5,111,5,5
2077,Bajorai,Bajorų kel.,91900,1538,2,59.77,3,4
2078,Santariškės,Bajorų kel.,91900,1538,2,59.77,3,4
2079,Antakalnis,Pauliaus Širvio g.,81000,1397,3,58,3,5
2080,Baltupiai,Trinapolio g.,139000,1533,4,90.65,4,9
2081,Pilaitė,Nidos g.,99000,1941,2,51,2,9
2082,Pašilaičiai,Girulių g.,79900,1257,2,63.57,9,9
2083,Antakalnis,Meldų g.,105000,1167,4,90,1,1
2084,Lazdynai,Lazdynėlių g.,165000,2661,3,62,3,4
2085,Naujamiestis,S. Konarskio g.,79000,1386,3,57,4,5
2086,Šnipiškės,Kernavės g.,103900,2160,2,48.11,4,8
2087,Šnipiškės,Kernavės g.,114000,2300,2,49.56,2,9
2088,Šnipiškės,Kernavės g.,91200,1906,2,47.85,2,8
2089,Baltupiai,Naujakiemio g.,237000,1559,5,152,2,3
2090,Baltupiai,Naujakiemio g.,231000,1520,5,152,2,2
2091,Baltupiai,Naujakiemio g.,276000,1816,5,152,2,3
2092,Naujamiestis,Aguonų g.,223400,3893,3,57.38,4,5
2093,Senamiestis,Šaltinių g.,31000,1824,1,17,2,4
2094,Šnipiškės,Konstitucijos pr.,145000,3253,2,44.58,5,29
2095,Žemieji Paneriai,Savanorių pr.,59000,894,3,66,4,5
2096,Naujamiestis,Statybininkų g.,86000,2738,1,31.41,6,9
2097,Liepkalnis,Liepkalnio g.,143000,1644,3,87,4,4
2098,Rasos,Liepkalnio g.,143000,1644,3,87,4,4
2099,Naujininkai,Liepkalnio g.,143000,1644,3,87,4,4
2100,Liepkalnis,Liepkalnio g.,143000,1644,3,87,4,4
2101,Rasos,Liepkalnio g.,143000,1644,3,87,4,4
2102,Naujininkai,Liepkalnio g.,143000,1644,3,87,4,4
2103,Liepkalnis,Liepkalnio g.,144000,1565,3,92,3,4
2104,Naujininkai,Liepkalnio g.,144000,1565,3,92,3,4
2105,Rasos,Liepkalnio g.,144000,1565,3,92,3,4
2106,Liepkalnis,Liepkalnio g.,144000,1565,3,92,3,4
2107,Naujininkai,Liepkalnio g.,144000,1565,3,92,3,4
2108,Rasos,Liepkalnio g.,144000,1565,3,92,3,4
2109,Naujininkai,Liepkalnio g.,142000,1543,3,92,3,4
2110,Rasos,Liepkalnio g.,142000,1543,3,92,3,4
2111,Naujininkai,Liepkalnio g.,136000,1511,3,90,2,4
2112,Liepkalnis,Liepkalnio g.,136000,1511,3,90,2,4
2113,Rasos,Liepkalnio g.,136000,1511,3,90,2,4
2114,Šnipiškės,Kintų g.,134000,2140,2,62.63,3,6
2115,Šnipiškės,Kernavės g.,134000,2140,3,62.62,3,7
2116,Šnipiškės,Kernavės g.,74000,2711,1,27.3,2,6
2117,Žvėrynas,Saltoniškių g.,340000,4250,3,80,10,10
2118,Žvėrynas,Saltoniškių g.,96000,2743,2,35,7,10
2119,Užupis,Polocko g.,226000,3378,3,66.91,2,4
2120,Užupis,Polocko g.,77000,3883,1,19.83,3,4
2121,Antakalnis,Vytauto Žalakevičiaus g.,287000,3588,3,80,4,6
2122,Senamiestis,Liejyklos g.,100000,2903,2,34.45,1,4
2123,Senamiestis,A. Goštauto g.,124900,3242,1,38.52,3,5
2124,Naujamiestis,A. Goštauto g.,124900,3242,1,38.52,3,5
2125,Kalnėnai,Valonų g.,84000,1050,3,80,1,3
2126,Fabijoniškės,L. Giros g.,78000,1169,3,66.73,9,10
2127,Pilaitė,Tolminkiemio g.,112000,1867,3,60,4,4
2128,Jeruzalė,Rugių g.,140000,1944,3,72,5,6
2129,Antakalnis,Volungės g.,93000,1860,2,50,5,5
2130,Naujoji Vilnia,Parko g.,19500,980,1,19.89,11,12
2131,Antakalnis,Antakalnio g.,58000,2762,1,21,3,9
2132,Senamiestis,Pylimo g.,129000,1843,3,70,3,3
2133,Senamiestis,Pylimo g.,145000,2788,2,52,3,4
2134,Antakalnis,Ajerų g.,130000,1143,4,113.69,1,2
2135,Pilaitė,M. Mažvydo g.,125500,1526,3,82.25,3,6
2136,Naujamiestis,Savanorių pr.,70000,1892,2,37,1,4
2137,Naujamiestis,Savanorių pr.,70000,1892,2,37,1,4
2138,Antakalnis,Nemenčinės pl.,175000,1389,4,125.97,2,2
2139,Žvėrynas,Vytauto g.,63900,1936,1,33,1,2
2140,Užupis,Malūnų g.,308750,3336,4,92.55,3,3
2141,Senamiestis,Malūnų g.,308750,3356,4,92,3,3
2142,Užupis,Malūnų g.,176000,4142,2,42.49,2,3
2143,Užupis,Malūnų g.,176000,4142,2,42.49,2,3
2144,Naujoji Vilnia,Pramonės g.,31000,1069,2,29,4,4
2145,Antakalnis,V. Grybo g.,23500,1306,1,18,5,5
2146,Naujamiestis,Naugarduko g.,69900,2031,1,34.42,1,2
2147,Pilaitė,Valtarkiemio g.,105000,1739,2,60.37,2,5
2148,Senamiestis,Krivių g.,151000,2587,2,58.36,2,3
2149,Naujamiestis,Gedimino pr.,115000,2130,2,54,3,3
2150,Pašilaičiai,Grigalaukio g.,100000,1929,2,51.84,1,8
2151,Naujamiestis,Panerių g.,85000,1466,3,58,2,2
2152,Senamiestis,Vasario 16-osios g.,185000,3304,2,56,1,5
2153,Antakalnis,Bistryčios g.,69500,2093,1,33.21,1,4
2154,Šeškinė,Ozo g.,106000,1898,3,55.84,3,5
2155,Senamiestis,Pamėnkalnio g.,199900,2499,4,80,3,4
2156,Naujamiestis,Pamėnkalnio g.,199900,2499,3,80,3,4
2157,Justiniškės,Taikos g.,63000,1016,3,62,9,9
2158,Naujamiestis,Kauno g.,62250,2490,2,25,4,4
2159,Vilkpėdė,Burbiškių g.,75000,2344,1,32,2,4
2160,Pilaitė,Vydūno g.,85000,2125,2,40,9,9
2161,Pašilaičiai,Jurgio Baltrušaičio g.,95000,1418,3,67,5,5
2162,Pašilaičiai,Leičių g.,76000,1013,3,75,3,9
2163,Šnipiškės,Daugėliškio g.,103000,2200,2,46.81,6,7
2164,Karoliniškės,Rolando Jankausko g.,52500,1641,1,32,5,12
2165,Kalnėnai,Kroatų g.,92000,1146,4,80.26,1,2
2166,Žirmūnai,Sporto g.,140000,3784,2,37,3,6
2167,Burbiškės,Eišiškių pl.,75000,2252,1,33.31,3,5
2168,Naujamiestis,Eišiškių pl.,75000,2252,1,33.31,3,5
2169,Pilaitė,Simono Grunau g.,93011,1755,3,53,1,3
2170,Šeškinė,Čiobiškio g.,89000,1334,3,66.72,2,9
2171,Senamiestis,Kauno g.,199000,1734,4,114.77,2,4
2172,Pašilaičiai,Girulių g.,72900,1719,2,42.41,8,9
2173,Šiaurės miestelis,Žygio g.,225000,2155,3,104.39,2,2
2174,Naujamiestis,Statybininkų g.,84000,2710,1,31,9,9
2175,Naujamiestis,S. Konarskio g.,179000,1696,4,105.53,3,4
2176,Naujamiestis,Savanorių pr.,179000,1696,3,105.53,3,4
2177,Pašilaičiai,Sviliškių g.,135000,1667,3,81,1,5
2178,Žvėrynas,S. Moniuškos g.,167000,3434,2,48.63,2,3
2179,Žvėrynas,S. Moniuškos g.,167000,3434,3,48.63,2,3
2180,Užupis,Peteliškių g.,199500,2701,4,73.85,2,5
2181,Naujamiestis,Savanorių pr.,93000,1240,3,75,4,4
2182,Užupis,Baltasis skg.,410000,3517,4,116.59,2,2
2183,Žirmūnai,Trinapolio g.,135000,1484,3,91,2,9
2184,Verkiai,Trinapolio g.,139000,1533,4,90.65,2,9
2185,Žirmūnai,Trinapolio g.,135000,1484,4,91,2,9
2186,Baltupiai,Trinapolio g.,135000,1484,4,91,2,9
2187,Baltupiai,Trinapolio g.,87200,1780,2,49,1,9
2188,Žirmūnai,Trinapolio g.,87200,1780,2,49,1,9
2189,Baltupiai,Trinapolio g.,94000,1709,2,55,5,9
2190,Žirmūnai,Trinapolio g.,94000,1709,2,55,5,9
2191,Senamiestis,Šv. Mykolo g.,210000,3621,2,58,2,2
2192,Užupis,Krivių g.,335000,2680,4,125,3,3
2193,Žvėrynas,Pušų g.,580000,3118,3,186,2,2
2194,Šnipiškės,Lvovo g.,99900,2199,2,45.43,3,6
2195,Viršuliškės,Buivydiškių g.,59900,1619,1,37,10,12
2196,Šeškinė,Buivydiškių g.,59900,1664,1,36,10,12
2197,Šnipiškės,Lvovo g.,121500,2000,3,60.76,3,6
2198,Jeruzalė,Bitininkų g.,124500,2075,2,60,2,10
2199,Žirmūnai,Tuskulėnų g.,65000,1970,1,33,4,5
2200,Jeruzalė,Kviečių g.,83840,1620,2,51.75,3,4
2201,Pilaitė,Tolminkiemio g.,109000,1841,2,59.2,2,5
2202,Antakalnis,Duburio g.,106800,1316,4,81.16,4,4
2203,Naujamiestis,Savanorių pr.,165000,2463,3,67,2,9
2204,Senamiestis,Rūdninkų g.,299000,3211,3,93.11,2,4
2205,Senamiestis,Rūdninkų g.,299000,3211,3,93.11,2,4
2206,Naujamiestis,Konstitucijos pr.,691458,3399,4,203.4,17,19
2207,Užupis,Kreivasis skg.,144100,3232,2,44.59,2,4
2208,Užupis,Kreivasis skg.,342500,3231,3,106.01,2,4
2209,Užupis,Kreivasis skg.,149000,2163,3,68.9,1,3
2210,Užupis,Kreivasis skg.,105000,2220,2,47.29,1,4
2211,Naujamiestis,Konstitucijos pr.,540160,4001,4,135,16,16
2212,Užupis,Kreivasis skg.,433900,3409,4,127.28,3,3
2213,Naujamiestis,Konstitucijos pr.,492137,3700,4,133,21,29
2214,Fabijoniškės,S. Stanevičiaus g.,72000,1075,3,67,1,9
2215,Vilkpėdė,Burbiškių g.,64999,2056,1,31.62,2,3
2216,Jeruzalė,Bitininkų g.,65000,1250,2,52,4,5
2217,Bajorai,Bajorų kel.,93000,2114,1,44,4,4
2218,Senamiestis,Subačiaus g.,199900,2815,3,71,2,3
2219,Naujamiestis,Kedrų g.,46000,2875,1,16,1,5
2220,Pilaitė,Įsruties g.,105000,1810,3,58,5,6
2221,Jeruzalė,Rugių g.,145000,1526,4,95,5,6
2222,Užupis,Manufaktūrų g.,130967,2428,2,53.94,2,6
2223,Užupis,Manufaktūrų g.,131767,2119,3,62.19,4,6
2224,Užupis,Manufaktūrų g.,113364,2776,1,40.84,3,6
2225,Žirmūnai,Žirmūnų g.,115000,1205,5,95.41,5,5
2226,Senamiestis,Pylimo g.,91000,1022,3,89,1,2
2227,Šiaurės miestelis,S. Žukausko g.,94000,2000,1,47,5,9
2228,Bajorai,Mokyklos g.,31000,1824,1,17,3,5
2229,Bukiškio k.,Mokyklos g.,31000,1824,1,17,3,5
2230,Bukiškio k.,Mokyklos g.,31000,1824,1,17,3,5
2231,Pilaitė,M. Mažvydo g.,93000,1554,2,59.86,4,7
2232,Karoliniškės,Algimanto Petro Kavoliuko g.,70000,1681,2,41.64,1,5
2233,Viršuliškės,Viršuliškių g.,71900,1123,3,64,2,12
2234,Markučiai,Manufaktūrų g.,82000,2228,1,36.8,2,5
2235,Pašilaičiai,Leičių g.,68000,1046,3,65,7,9
2236,Pašilaičiai,Laisvės pr.,165000,1086,4,152,4,5
2237,Senamiestis,Gedimino pr.,152615,3399,2,44.9,4,6
2238,Jeruzalė,Kviečių g.,139500,1816,3,76.83,2,4
2239,Naujamiestis,Savanorių pr.,168000,1590,4,105.65,2,4
2240,Fabijoniškės,Kaimelio g.,117900,1593,3,74,3,4
2241,Užupis,Polocko g.,180000,4000,2,45,1,2
2242,Senamiestis,Bazilijonų g.,154800,3000,2,51.6,4,4
2243,Senamiestis,Bazilijonų g.,363540,3000,4,121.18,4,4
2244,Senamiestis,Bazilijonų g.,103896,2700,2,38.48,3,4
2245,Žvėrynas,Vytauto g.,100000,1799,4,55.59,1,2
2246,Antakalnis,Rudens g.,139000,1605,3,86.62,4,5
2247,Filaretai,Filaretų g.,139000,1605,4,86.62,4,5
2248,Pilaitė,Karaliaučiaus g.,89999,1268,3,71,3,9
2249,Žirmūnai,Tuskulėnų g.,99000,1269,4,78,5,5
2250,Žirmūnai,Tuskulėnų g.,99000,1271,4,77.88,5,5
2251,Naujoji Vilnia,Parko g.,41565,1386,1,30,4,4
2252,Senamiestis,Raugyklos g.,150000,3128,2,47.95,4,4
2253,Šnipiškės,Kernavės g.,101200,2101,2,48.17,3,8
2254,Šnipiškės,Šilutės g.,11900,596,1,19.96,1,1
2255,Žirmūnai,Kernavės g.,112500,2801,2,40.17,6,8
2256,Užupis,Polocko g.,290000,2482,4,116.83,1,2
2257,Fabijoniškės,L. Giros g.,83499,1246,3,67,9,10
2258,Antakalnis,Antakalnio g.,229000,3225,3,71,8,8
2259,Antakalnis,Žirgo g.,189000,2155,3,87.71,8,20
2260,Lazdynėliai,Lazdynėlių g.,69500,1622,2,42.85,5,5
2261,Žvėrynas,Stumbrų g.,115000,3382,2,34,5,6
2262,Žvėrynas,Stumbrų g.,115000,3382,2,34,5,6
2263,Karoliniškės,Loretos Asanavičiūtės g.,73800,2450,2,30.12,2,4
2264,Šnipiškės,Kintų g.,150000,1746,4,85.91,2,6
2265,Pilaitė,Varnės g.,130000,1171,4,111.02,1,2
2266,Pilaitė,Varnės g.,118000,1206,4,97.86,1,2
2267,Viršuliškės,Spaudos g.,67800,1550,2,43.75,2,16
2268,Šeškinė,Šeškinės Sodų g.,69500,1910,2,36.39,2,4
2269,Santariškės,Mykolo Marcinkevičiaus g.,175000,1716,4,102,2,6
2270,Pašilaičiai,Eitminų g.,92000,1278,3,72,5,9
2271,Žvėrynas,Birutės g.,441336,4899,3,90.08,1,3
2272,Senamiestis,Barboros Radvilaitės g.,199000,4326,2,46,2,2
